##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	4_2C_mbnl_S4_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	9265284
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2104	26-27	-0.0606012916988945
2104	28-29	-0.04261458364758397
2104	30-31	-0.008687890861736491
2104	32-33	-0.04546998948994485
2104	34-35	-0.07296937845948293
2104	36-37	-0.04061609260224941
2104	38-39	-0.07822718476344903
2104	40-41	-0.067018580741113
2104	42-43	-0.042400335516539656
2104	44-45	-0.01865641209807478
2104	46-47	-0.03735029093387965
2104	48-49	-0.05151322909623701
2104	50-51	-0.050596593791382816
2104	52-53	0.02421952694760421
2104	54-55	-0.019199895696019098
2104	56-57	0.013828050853611273
2104	58-59	-0.024372332351397574
2104	60-61	-0.006946999837424528
2104	62-63	-0.01906873603906689
2104	64-65	0.007721779681581609
2104	66-67	0.0017257899671676569
2104	68-69	0.010347038488312421
2104	70-71	0.1349422574199579
2104	72-73	0.08859446973720964
2104	74-75	0.052500236459898986
2104	76-77	0.06012889252816933
2104	78-79	0.15118712805654155
2104	80-81	0.1576073099479558
2104	82-83	0.1429094333378842
2104	84-85	0.15506392985307116
2104	86-87	0.1347986216317807
2104	88-89	0.2780380362663024
2104	90-91	0.26533523591231756
2104	92-93	0.21174900103863337
2104	94-95	0.3117649660906068
2104	96-97	0.29969851892893473
2104	98-99	0.5008462066773234
2104	100-101	0.35546303712612115
2105	1	0.04030128960262758
2105	2	-0.052189752245201504
2105	3	-0.03485887299297019
2105	4	-0.0020479558243593488
2105	5	0.07918275231456562
2105	6	0.03527073620935539
2105	7	0.0443808081067516
2105	8	0.04617411209183331
2105	9	0.058794142263828064
2105	10-11	-0.03251497743876541
2105	12-13	-0.06704970224486573
2105	14-15	-0.0033313052087535766
2105	16-17	0.03484527458407172
2105	18-19	0.038105791601466876
2105	20-21	0.025506180431747794
2105	22-23	0.04092404979859765
2105	24-25	0.0025245128610222878
2105	26-27	0.020009738130134735
2105	28-29	-0.02976398049110429
2105	30-31	-0.04036354980644319
2105	32-33	0.017881282229581075
2105	34-35	0.018435224465868316
2105	36-37	-0.025000836612619537
2105	38-39	0.017095717961353785
2105	40-41	-0.0591342183941137
2105	42-43	-0.007138245920089048
2105	44-45	-0.02376150884268924
2105	46-47	0.006507777477800403
2105	48-49	0.019096803001524165
2105	50-51	-0.008201279739424194
2105	52-53	-0.0631254270692665
2105	54-55	-0.0269421471308533
2105	56-57	0.010631247878201577
2105	58-59	0.03247157081575125
2105	60-61	-0.042997209404859404
2105	62-63	0.0505618942459094
2105	64-65	0.10304902237575675
2105	66-67	-0.011702352305704267
2105	68-69	0.061681027341705885
2105	70-71	0.10450328198330538
2105	72-73	0.13465491101329263
2105	74-75	0.1036809412884665
2105	76-77	0.2141406471043723
2105	78-79	0.1486661598869361
2105	80-81	0.1426901888195502
2105	82-83	0.19896013784649824
2105	84-85	0.1650171186663414
2105	86-87	0.15857936841031517
2105	88-89	0.2877249171714027
2105	90-91	0.2019923901971623
2105	92-93	0.1996722282731085
2105	94-95	0.31735346155204525
2105	96-97	0.2573962371992735
2105	98-99	0.4423318539137995
2105	100-101	0.26046791751402765
2106	1	0.11973325582222571
2106	2	-0.10409333911476182
2106	3	0.03852511343386311
2106	4	0.00868615985252319
2106	5	0.07252169404177522
2106	6	-0.024956988581635642
2106	7	-0.08923370409377185
2106	8	0.09043103151014975
2106	9	0.04017772455324575
2106	10-11	0.009072781489315673
2106	12-13	-0.03918393458037883
2106	14-15	-0.015408384946439924
2106	16-17	0.010968450660286067
2106	18-19	-0.07642243421491912
2106	20-21	-0.007233840481951859
2106	22-23	-0.0033101326809585885
2106	24-25	-0.011500726870572464
2106	26-27	0.020626849719121765
2106	28-29	-0.02183937290457294
2106	30-31	0.0329118717556085
2106	32-33	0.04414602808333257
2106	34-35	0.03561218196590943
2106	36-37	-0.03730703826534665
2106	38-39	0.011025988461440761
2106	40-41	0.021831576663366548
2106	42-43	-0.04328547095821733
2106	44-45	-0.05739792840130775
2106	46-47	0.01879186208137895
2106	48-49	0.018921611482802803
2106	50-51	0.019878456982901582
2106	52-53	0.0857985754284698
2106	54-55	0.024395212668672173
2106	56-57	0.0941249374708164
2106	58-59	0.09064369573291486
2106	60-61	0.019028639134873515
2106	62-63	0.01345723822135625
2106	64-65	-0.03434777308269332
2106	66-67	-0.04059650153192962
2106	68-69	0.037781466479152925
2106	70-71	0.15816675076955988
2106	72-73	0.10713448308680285
2106	74-75	0.12680036724680832
2106	76-77	0.17675467598997585
2106	78-79	0.18571782682903404
2106	80-81	0.2034132742878043
2106	82-83	0.18193174722365768
2106	84-85	0.10202679076570575
2106	86-87	0.17787047856725735
2106	88-89	0.3217089647025162
2106	90-91	0.21727858488966945
2106	92-93	0.1389823796022469
2106	94-95	0.24470365401552385
2106	96-97	0.2527087314356322
2106	98-99	0.45497035466378577
2106	100-101	0.27708931616773924
2107	1	0.09492913900073319
2107	2	-0.03720514824394883
2107	3	-0.040681539166357084
2107	4	0.1146295440096381
2107	5	0.13357018508158092
2107	6	0.07407801776735568
2107	7	0.08775243886839235
2107	8	0.18456642452721184
2107	9	0.049572555612712677
2107	10-11	0.06930475941582159
2107	12-13	0.04268702712516159
2107	14-15	0.02298083799395556
2107	16-17	0.03537547369806049
2107	18-19	0.00640416472914751
2107	20-21	0.03987442084838477
2107	22-23	0.01647036206322383
2107	24-25	0.012981368965832019
2107	26-27	-0.0331300324951016
2107	28-29	-0.012451736735350494
2107	30-31	0.008758151626913957
2107	32-33	0.06031479485088198
2107	34-35	0.03856702104516074
2107	36-37	0.01547352331035512
2107	38-39	0.04035361374666735
2107	40-41	0.016469420487659647
2107	42-43	0.03265775662219994
2107	44-45	0.055173729306751795
2107	46-47	0.09386028418924042
2107	48-49	0.027164458123564827
2107	50-51	0.01815182080412825
2107	52-53	0.09395364746330159
2107	54-55	0.02900577777689506
2107	56-57	0.11843399696041956
2107	58-59	0.052132908171209635
2107	60-61	0.051313142815374135
2107	62-63	0.09442754020434307
2107	64-65	0.12419481100567964
2107	66-67	0.11031611530388119
2107	68-69	0.02359567867877388
2107	70-71	0.0011000510053804646
2107	72-73	0.1111181380070363
2107	74-75	0.12247296155085508
2107	76-77	0.20924005611810514
2107	78-79	0.1883953800316931
2107	80-81	0.21408442694053775
2107	82-83	0.2038244310819337
2107	84-85	0.14336080896297432
2107	86-87	0.17533947351670065
2107	88-89	0.3682812448984336
2107	90-91	0.2618679548594116
2107	92-93	0.312035896372187
2107	94-95	0.4445284485086063
2107	96-97	0.26447381292234695
2107	98-99	0.542324151171357
2107	100-101	0.41514082226373006
2108	1	0.0047790682126240824
2108	2	0.009173332171343418
2108	3	0.03914668169253588
2108	4	-0.0049759302706888775
2108	5	0.15654328560069075
2108	6	0.030835733671089827
2108	7	0.019696563455461558
2108	8	0.06560616025161181
2108	9	-0.047386387284873877
2108	10-11	-0.024833230201920742
2108	12-13	-0.02613675767899082
2108	14-15	-0.03684945931610173
2108	16-17	-0.016948263914017048
2108	18-19	-0.057516175053777374
2108	20-21	-0.02289934035973573
2108	22-23	-0.05448725945636568
2108	24-25	-0.047468277093635436
2108	26-27	-0.05887972574663536
2108	28-29	-0.1142184191327047
2108	30-31	-0.03283543025133184
2108	32-33	-0.120622062157139
2108	34-35	-0.08225185578353233
2108	36-37	-0.0856256744244277
2108	38-39	-0.012913587763478063
2108	40-41	-0.0735785266572222
2108	42-43	-0.06994082761565323
2108	44-45	-0.02035812534166581
2108	46-47	-0.06825599707550367
2108	48-49	-0.14339523984717317
2108	50-51	-0.06818305413687398
2108	52-53	-0.08240482351357059
2108	54-55	-0.10521168328965302
2108	56-57	-0.05665179822599242
2108	58-59	-0.04332457177215332
2108	60-61	-0.0835291412808985
2108	62-63	-0.05821691472723245
2108	64-65	5.236453615040659E-4
2108	66-67	-0.015165526980212007
2108	68-69	-0.025605642699233044
2108	70-71	0.06924483628145595
2108	72-73	-0.022382569874032754
2108	74-75	0.02589023384910405
2108	76-77	0.01822032983211841
2108	78-79	0.10918990575137144
2108	80-81	0.10141109046106322
2108	82-83	0.13817346364446337
2108	84-85	0.09945915724046017
2108	86-87	0.13358864765544354
2108	88-89	0.2512473609909236
2108	90-91	0.1308501162562976
2108	92-93	0.16441645323862986
2108	94-95	0.21569447021695964
2108	96-97	0.1891847142909171
2108	98-99	0.38953226820770226
2108	100-101	0.2535999067375414
2109	1	0.18522526673332962
2109	2	-0.0022288742754348334
2109	3	0.018745230959730463
2109	4	0.08602378410513722
2109	5	0.1232374237594911
2109	6	0.17650174379884476
2109	7	0.033210187133704494
2109	8	0.08127972751908175
2109	9	-0.0013464177514563858
2109	10-11	0.056125187678148336
2109	12-13	-0.03565634376194993
2109	14-15	-0.10738473687734285
2109	16-17	0.031081435049998163
2109	18-19	-0.030399640389120464
2109	20-21	-0.001624400311065699
2109	22-23	-0.03315363256485426
2109	24-25	-0.10306008444012349
2109	26-27	-0.007282699808385473
2109	28-29	-0.009425600795630373
2109	30-31	0.021248519455014048
2109	32-33	0.032050234677782896
2109	34-35	-0.06579468155872803
2109	36-37	-0.046754365968162404
2109	38-39	-0.01567066440001952
2109	40-41	-0.019656014116534948
2109	42-43	0.001993591882957446
2109	44-45	0.0591751468998325
2109	46-47	0.04509468693489538
2109	48-49	-0.006349456671628673
2109	50-51	0.007810427086305083
2109	52-53	0.04209841356043853
2109	54-55	0.06300532265490233
2109	56-57	0.01673295241815964
2109	58-59	0.062300945177852896
2109	60-61	0.04208594741136551
2109	62-63	0.019071410979542236
2109	64-65	0.12730509228598663
2109	66-67	0.04949132234708031
2109	68-69	0.044937266383016095
2109	70-71	0.14388007040402329
2109	72-73	0.11770502154057993
2109	74-75	0.055087629908683766
2109	76-77	0.23031801627627146
2109	78-79	0.2357909780321492
2109	80-81	0.1623075784737793
2109	82-83	0.1449213646042793
2109	84-85	0.11623563549434834
2109	86-87	0.17648100899383223
2109	88-89	0.32841889318612516
2109	90-91	0.30784354987545015
2109	92-93	0.21979239118677896
2109	94-95	0.24063600651800243
2109	96-97	0.3174391042750315
2109	98-99	0.5226528462396303
2109	100-101	0.2991190435574751
2110	1	0.08921960818558361
2110	2	0.04507385135311637
2110	3	0.02688040504121858
2110	4	0.0932778193547037
2110	5	0.19056803921915844
2110	6	-0.030853972449754963
2110	7	0.05128976469276836
2110	8	0.018001937144696
2110	9	0.016184360667203634
2110	10-11	-0.021090502819809842
2110	12-13	-0.04209924685181221
2110	14-15	-0.09065454530954753
2110	16-17	-0.014210740307206038
2110	18-19	-0.05569043688072384
2110	20-21	0.01259501081998593
2110	22-23	-0.014583786760304918
2110	24-25	-0.01953819586451999
2110	26-27	0.00225435049917877
2110	28-29	-0.0017901251832981302
2110	30-31	0.016398711237847863
2110	32-33	0.058288373568423424
2110	34-35	0.021032105333517848
2110	36-37	-0.06273824801005645
2110	38-39	-0.028486567292901555
2110	40-41	-0.025756549132928797
2110	42-43	-0.046270204246269486
2110	44-45	0.04227029311571329
2110	46-47	-0.0012587615110675188
2110	48-49	0.016546018699671095
2110	50-51	0.002654900913206859
2110	52-53	-0.003992554172796758
2110	54-55	-0.010727558055265263
2110	56-57	0.02445550805986585
2110	58-59	0.04624331982071084
2110	60-61	-0.003519493034588095
2110	62-63	0.0935241714814552
2110	64-65	0.035493239559698964
2110	66-67	0.0437855644075853
2110	68-69	0.005368247247979241
2110	70-71	0.09715520997723814
2110	72-73	0.08550437450168857
2110	74-75	0.02916300718557352
2110	76-77	0.07993025168207168
2110	78-79	0.1292209729550322
2110	80-81	0.07599371599476257
2110	82-83	0.1012947572717664
2110	84-85	0.060514806920188846
2110	86-87	0.13666428587086443
2110	88-89	0.28672004658888284
2110	90-91	0.2095823546270168
2110	92-93	0.26628722652576897
2110	94-95	0.28065347451195777
2110	96-97	0.3097513525833193
2110	98-99	0.5174303854170788
2110	100-101	0.4049110219507597
2111	1	0.06663408140132532
2111	2	0.017928259411199576
2111	3	0.04273875068871291
2111	4	0.1021096629245335
2111	5	0.1398299398195988
2111	6	0.11491948933926466
2111	7	0.11100565328682421
2111	8	0.14054925618830794
2111	9	0.009894369064966213
2111	10-11	-0.06564603954367243
2111	12-13	-0.07270739873883514
2111	14-15	-0.044896568174756624
2111	16-17	0.008766963850419529
2111	18-19	-0.011372981313222397
2111	20-21	-0.026279945558165707
2111	22-23	0.01732922493947342
2111	24-25	-0.03744382612892849
2111	26-27	-0.05627399384776055
2111	28-29	-0.055238024360768634
2111	30-31	1.441791259892966E-4
2111	32-33	0.002471874003610708
2111	34-35	0.030985155567648803
2111	36-37	0.03324617288300402
2111	38-39	0.001960897284384089
2111	40-41	0.02784348217476662
2111	42-43	-0.03992756481964932
2111	44-45	0.05271906561296191
2111	46-47	0.03588495903130706
2111	48-49	-5.627808210633134E-4
2111	50-51	0.005301430614615299
2111	52-53	0.12062109450900493
2111	54-55	0.08127530583337972
2111	56-57	0.04271114300278356
2111	58-59	0.03646063020762824
2111	60-61	0.042185049169887634
2111	62-63	0.011320739758410525
2111	64-65	0.07843345834866966
2111	66-67	0.07272102054356822
2111	68-69	0.008542204133995313
2111	70-71	0.10232662105368462
2111	72-73	0.03806369727868031
2111	74-75	0.04873803029853008
2111	76-77	0.11767885210472429
2111	78-79	0.14035762455046097
2111	80-81	0.1261999230386408
2111	82-83	0.16651242810906552
2111	84-85	0.10333055998489726
2111	86-87	0.1278431896073755
2111	88-89	0.2935442697962358
2111	90-91	0.25712986493001466
2111	92-93	0.2415636184085983
2111	94-95	0.30380611480366326
2111	96-97	0.25030012284430825
2111	98-99	0.43367996685326204
2111	100-101	0.36266951048372675
2112	1	0.05028105602585242
2112	2	0.03040023693006333
2112	3	0.061604590100166945
2112	4	0.13498542729362129
2112	5	0.21156880713248682
2112	6	0.16780751518835757
2112	7	0.09552882380033623
2112	8	0.245452006338283
2112	9	0.0490084902904826
2112	10-11	0.02220588598230222
2112	12-13	0.016370411666066786
2112	14-15	-0.012913707934579577
2112	16-17	0.06855838712934315
2112	18-19	0.0433891301873075
2112	20-21	0.021353273054025124
2112	22-23	0.011100077349141202
2112	24-25	0.02706971412345638
2112	26-27	0.01235135215753047
2112	28-29	0.035393389235267136
2112	30-31	0.004377547191403153
2112	32-33	0.04167743008541436
2112	34-35	-0.031020569964645972
2112	36-37	0.04222099738070284
2112	38-39	0.08260249369750738
2112	40-41	0.04329084200973199
2112	42-43	0.006666717015470169
2112	44-45	0.08906580237529482
2112	46-47	0.03650645293213728
2112	48-49	-0.07070739261103398
2112	50-51	-0.018794219454328243
2112	52-53	0.054490801812221434
2112	54-55	0.03910015611702278
2112	56-57	0.08911400366395839
2112	58-59	0.08294361148387708
2112	60-61	0.08058860973528681
2112	62-63	0.09738001585747469
2112	64-65	0.1236354307103511
2112	66-67	0.16187250507726958
2112	68-69	0.1353931350592319
2112	70-71	0.16097688470181737
2112	72-73	0.15547197298832316
2112	74-75	0.15739697696898958
2112	76-77	0.14896614963242882
2112	78-79	0.1977908179029484
2112	80-81	0.21345061504920437
2112	82-83	0.22077631831356115
2112	84-85	0.20423280494085816
2112	86-87	0.20784789948918103
2112	88-89	0.36299108233767896
2112	90-91	0.3191690069421611
2112	92-93	0.31839034212008954
2112	94-95	0.39161594082746376
2112	96-97	0.37893015241921546
2112	98-99	0.587120680229333
2112	100-101	0.4229040310230161
2113	1	0.048606421574358905
2113	2	0.0254988200466002
2113	3	0.13047244525544954
2113	4	0.17836775666576443
2113	5	0.20925991177190895
2113	6	0.2460928032215719
2113	7	0.18069822860891094
2113	8	0.17420930603157103
2113	9	0.09131067609020249
2113	10-11	0.053250042173800693
2113	12-13	0.061291958682517134
2113	14-15	0.037153525462272796
2113	16-17	0.046249235047554293
2113	18-19	0.07350221515085309
2113	20-21	0.08021784159779344
2113	22-23	0.042092816780460396
2113	24-25	0.07056691535472481
2113	26-27	0.10668207056062329
2113	28-29	0.07871585325404595
2113	30-31	0.08593110641329105
2113	32-33	0.126930566616565
2113	34-35	0.09311107782720995
2113	36-37	0.07598467231712647
2113	38-39	0.07725910298481153
2113	40-41	0.08105434927966115
2113	42-43	0.11538148801363945
2113	44-45	0.1768100845632361
2113	46-47	0.09234084832252876
2113	48-49	0.104595070650646
2113	50-51	0.10790170327636162
2113	52-53	0.12006155178187328
2113	54-55	0.1160188026190383
2113	56-57	0.13685781592156587
2113	58-59	0.14081949156983598
2113	60-61	0.17289629255957806
2113	62-63	0.17900988799436135
2113	64-65	0.15614256415127414
2113	66-67	0.10230612313907272
2113	68-69	0.07150235702140151
2113	70-71	0.15131503003473767
2113	72-73	0.2578442291717167
2113	74-75	0.20962536050002
2113	76-77	0.2642988015667811
2113	78-79	0.2467996202492415
2113	80-81	0.29417649496837583
2113	82-83	0.29766656593928786
2113	84-85	0.23113475006081785
2113	86-87	0.24606814568335267
2113	88-89	0.4890038148389735
2113	90-91	0.38395310948908445
2113	92-93	0.3958026475359375
2113	94-95	0.409984059883449
2113	96-97	0.3854163948461178
2113	98-99	0.6157532888401676
2113	100-101	0.48363519475762473
2114	1	0.02036392643551821
2114	2	-0.010461225500026927
2114	3	0.13752721504239673
2114	4	0.18890149428158765
2114	5	0.21794284945424636
2114	6	0.1645921998815396
2114	7	0.09377851649447422
2114	8	0.18703638419717095
2114	9	0.04508896512912486
2114	10-11	0.04496420367526355
2114	12-13	0.04220100203913546
2114	14-15	-0.004069822456706618
2114	16-17	0.05151666583925163
2114	18-19	0.07395781108279209
2114	20-21	0.062092913466877064
2114	22-23	0.026940869333721196
2114	24-25	0.05033614752060345
2114	26-27	0.06007218010711313
2114	28-29	-0.0017980866816955654
2114	30-31	0.01704507211383799
2114	32-33	-0.0023781270420357714
2114	34-35	0.02961221289036331
2114	36-37	0.05798162261844908
2114	38-39	0.07976011095316693
2114	40-41	0.02029752571576182
2114	42-43	0.03271265727710215
2114	44-45	0.08860248573551388
2114	46-47	0.09279097571992878
2114	48-49	0.0948640548231694
2114	50-51	0.06670793876025272
2114	52-53	0.15973087764052707
2114	54-55	0.1540148649859816
2114	56-57	0.15818001390643843
2114	58-59	0.1465995452378479
2114	60-61	0.08522491992714976
2114	62-63	0.13324913342594158
2114	64-65	0.1845641231749937
2114	66-67	0.15399337138114078
2114	68-69	0.07815682863991924
2114	70-71	0.18666561137094106
2114	72-73	0.13714326103215768
2114	74-75	0.1962271555050492
2114	76-77	0.20516186023991168
2114	78-79	0.2532092254455378
2114	80-81	0.2191856812417896
2114	82-83	0.1922872571447627
2114	84-85	0.1588489948511551
2114	86-87	0.2117179098951354
2114	88-89	0.37278439360157734
2114	90-91	0.34435511954657727
2114	92-93	0.29790262963891934
2114	94-95	0.410471631251788
2114	96-97	0.42111750996605224
2114	98-99	0.581292479139691
2114	100-101	0.4072444001673077
2115	1	0.08423702623838736
2115	2	0.014869222178678143
2115	3	0.057748290687634096
2115	4	0.16572109611627184
2115	5	0.19893224428459177
2115	6	0.16506009720595927
2115	7	0.13995385164651708
2115	8	0.13117080766669886
2115	9	0.14153880488172632
2115	10-11	0.028052737249502968
2115	12-13	0.04343015213095924
2115	14-15	0.037258904659999814
2115	16-17	0.0951339833192435
2115	18-19	0.044067856702667996
2115	20-21	0.058985332285196534
2115	22-23	0.0659847933782558
2115	24-25	0.06538070434746857
2115	26-27	0.07932407635008332
2115	28-29	0.05535301398635539
2115	30-31	0.10985864080829799
2115	32-33	0.09300246321003414
2115	34-35	0.04579442262873812
2115	36-37	0.06640017580592428
2115	38-39	0.09356135525096931
2115	40-41	0.06271146409627448
2115	42-43	0.11478440911776033
2115	44-45	0.09329750055180597
2115	46-47	0.06911006744568482
2115	48-49	0.05658659288514656
2115	50-51	0.09304292550008597
2115	52-53	0.11291544675970044
2115	54-55	0.09911890027645143
2115	56-57	0.11792826323475225
2115	58-59	0.10022987561790586
2115	60-61	0.07845315636764383
2115	62-63	0.19040208420746296
2115	64-65	0.19472194989791802
2115	66-67	0.09894692352064283
2115	68-69	0.11231051099259304
2115	70-71	0.24157095724406474
2115	72-73	0.16637584470242217
2115	74-75	0.19848273403973593
2115	76-77	0.3107491927640069
2115	78-79	0.2701620618595868
2115	80-81	0.23375086278537083
2115	82-83	0.21740004441515026
2115	84-85	0.18754157030372198
2115	86-87	0.22491294818972563
2115	88-89	0.38830857964887144
2115	90-91	0.2595904005806915
2115	92-93	0.34376052159611703
2115	94-95	0.41645314242214226
2115	96-97	0.37670165449070225
2115	98-99	0.6346802603692652
2115	100-101	0.475365411286397
2116	1	0.02702974062345831
2116	2	0.127886235856284
2116	3	0.11328736779370274
2116	4	0.18806195804381787
2116	5	0.17642448935181676
2116	6	0.14412042940976733
2116	7	0.0459714001032836
2116	8	0.21768434626106625
2116	9	0.06027312411859498
2116	10-11	0.04215463338782399
2116	12-13	-0.014785259593146804
2116	14-15	-0.023123973148031496
2116	16-17	0.02675353930621327
2116	18-19	0.04033943233166326
2116	20-21	0.08592245499553286
2116	22-23	0.06716544053174545
2116	24-25	0.037585464415947456
2116	26-27	0.019229116033962157
2116	28-29	-0.036106055724182795
2116	30-31	0.056038309115926666
2116	32-33	0.05415317727687352
2116	34-35	0.02844646836178555
2116	36-37	0.06470262933945747
2116	38-39	0.05644419936291456
2116	40-41	0.005531308515919875
2116	42-43	0.030809895418585143
2116	44-45	0.07217658103527214
2116	46-47	0.07037928406045779
2116	48-49	0.03399734683255673
2116	50-51	0.04299454889641652
2116	52-53	0.06999667728686632
2116	54-55	0.02008572552586685
2116	56-57	0.08087854279965967
2116	58-59	0.06297292068202154
2116	60-61	0.03493134972207912
2116	62-63	0.06341631359311606
2116	64-65	0.06777271102959048
2116	66-67	0.09689317268802
2116	68-69	0.12766258942886566
2116	70-71	0.1540446097233925
2116	72-73	0.11259246325126782
2116	74-75	0.1427366894039679
2116	76-77	0.24407309937238608
2116	78-79	0.22858034130338467
2116	80-81	0.2387331565414783
2116	82-83	0.19298192376863454
2116	84-85	0.2006713309212813
2116	86-87	0.23358004901390927
2116	88-89	0.39668211329576053
2116	90-91	0.30225778430764194
2116	92-93	0.325143596039176
2116	94-95	0.41072662708199914
2116	96-97	0.3498856356368236
2116	98-99	0.5343826943980474
2116	100-101	0.3277102774915974
2117	1	0.1481579911454709
2117	2	0.008203909987539504
2117	3	0.09827173186167926
2117	4	0.17249007600101152
2117	5	0.2117297824935136
2117	6	0.23978690825381932
2117	7	0.20348768928775485
2117	8	0.20130603631729116
2117	9	0.12365067686840803
2117	10-11	0.05879845699550401
2117	12-13	0.08367212178128369
2117	14-15	0.09476449483555882
2117	16-17	0.1071588429767587
2117	18-19	0.08438585655756015
2117	20-21	0.09631362525767884
2117	22-23	0.0906624540833505
2117	24-25	0.06491580462363089
2117	26-27	0.1044493588300881
2117	28-29	0.07457409599889075
2117	30-31	0.1366072769564184
2117	32-33	0.09570698272531075
2117	34-35	0.09914971934374961
2117	36-37	0.06860642529932903
2117	38-39	0.13290707648330624
2117	40-41	0.14209434260603615
2117	42-43	0.09554325865909874
2117	44-45	0.17284590759575735
2117	46-47	0.11965831917606096
2117	48-49	0.10099815091053443
2117	50-51	0.1267712313001752
2117	52-53	0.17164566759269917
2117	54-55	0.14897088681115633
2117	56-57	0.23205594759545534
2117	58-59	0.1556208544928026
2117	60-61	0.15965879342644484
2117	62-63	0.14828299191773908
2117	64-65	0.19209886084991012
2117	66-67	0.18098584930820039
2117	68-69	0.17505045941206276
2117	70-71	0.2518092769818949
2117	72-73	0.1475652983233573
2117	74-75	0.1589048810332443
2117	76-77	0.17701058092040256
2117	78-79	0.2733896767007522
2117	80-81	0.2963605831830449
2117	82-83	0.2924765278947845
2117	84-85	0.26495697479091973
2117	86-87	0.3274602499365358
2117	88-89	0.3853860615770728
2117	90-91	0.39249445857376486
2117	92-93	0.3995568165734724
2117	94-95	0.4341147413434925
2117	96-97	0.4202156772885104
2117	98-99	0.5922589702463696
2117	100-101	0.46632260994645236
2118	1	0.11063412120050486
2118	2	0.01825894375806314
2118	3	0.05366011336575127
2118	4	0.21641187798290673
2118	5	0.17099576894767665
2118	6	0.11697224900256487
2118	7	0.10264197308024592
2118	8	0.1800746685487553
2118	9	0.06298770164913492
2118	10-11	0.002554212361715713
2118	12-13	0.029559398562788886
2118	14-15	0.014288891897891176
2118	16-17	-0.0197181126283823
2118	18-19	0.022075842796652978
2118	20-21	0.014792308678984512
2118	22-23	0.005024782297695651
2118	24-25	-0.008856456983359351
2118	26-27	0.029230326118899086
2118	28-29	0.03529528755124289
2118	30-31	0.060023417884764285
2118	32-33	0.060341620073153024
2118	34-35	-0.030860777131941575
2118	36-37	-0.015404313076665233
2118	38-39	0.04838137091801542
2118	40-41	0.03446840652706129
2118	42-43	-0.0853263555099204
2118	44-45	0.08730643885549938
2118	46-47	0.1345341281064094
2118	48-49	0.08143177839718874
2118	50-51	0.08952971869978654
2118	52-53	0.09038941939672185
2118	54-55	0.05845318416260881
2118	56-57	0.04367290769834398
2118	58-59	0.061472760177700536
2118	60-61	0.04952523205881221
2118	62-63	0.0831348448212168
2118	64-65	0.08395890114378801
2118	66-67	0.07363511401779022
2118	68-69	0.03766008754347183
2118	70-71	0.1289048486792339
2118	72-73	0.11994794546635745
2118	74-75	0.10882502954586215
2118	76-77	0.19938258468233983
2118	78-79	0.2210211353764251
2118	80-81	0.089332247111642
2118	82-83	0.14728629386175385
2118	84-85	0.163590992929727
2118	86-87	0.13955449280804544
2118	88-89	0.32511151460449383
2118	90-91	0.2119110630959753
2118	92-93	0.29606448111430694
2118	94-95	0.25291903209511446
2118	96-97	0.33070742646170004
2118	98-99	0.4952185240628282
2118	100-101	0.3373019972651292
2119	1	0.1551938854442767
2119	2	0.10042035271400351
2119	3	0.11391646348073436
2119	4	0.13599910983064945
2119	5	0.22961120578629846
2119	6	0.20065735377247051
2119	7	0.20418174201621753
2119	8	0.19393297673327936
2119	9	0.15496992517853414
2119	10-11	0.012949189874063904
2119	12-13	0.028602197936784535
2119	14-15	0.04817276343104737
2119	16-17	0.041742679347663625
2119	18-19	0.07471920226049633
2119	20-21	0.06807682914877944
2119	22-23	0.037121747159893914
2119	24-25	0.052287741428642676
2119	26-27	0.005558645161016784
2119	28-29	-0.011853078793606642
2119	30-31	-0.004018702033199872
2119	32-33	0.07953904445520266
2119	34-35	0.07668115708359124
2119	36-37	0.039608891635928956
2119	38-39	0.0962831010804166
2119	40-41	0.08400794496402142
2119	42-43	0.04942977517036695
2119	44-45	0.08535186208722223
2119	46-47	0.11295030575472964
2119	48-49	0.02682781437987103
2119	50-51	0.061277620717127945
2119	52-53	0.04982751990297629
2119	54-55	0.07509530139249421
2119	56-57	0.11125287833172592
2119	58-59	0.05531907664117597
2119	60-61	0.038414967089039465
2119	62-63	0.08048828268650254
2119	64-65	0.11919122539624283
2119	66-67	0.10044427538829837
2119	68-69	0.03339337774303175
2119	70-71	0.18486701045670628
2119	72-73	0.16936998218019284
2119	74-75	0.1737868495399013
2119	76-77	0.22714979946103142
2119	78-79	0.21199023763468716
2119	80-81	0.18795996168133655
2119	82-83	0.17460627904987547
2119	84-85	0.163690425874762
2119	86-87	0.14810772319506782
2119	88-89	0.3239801277506231
2119	90-91	0.20993946712766842
2119	92-93	0.24085161603935035
2119	94-95	0.3742580709737382
2119	96-97	0.32131056125403035
2119	98-99	0.4922232469017658
2119	100-101	0.38505359403053063
2120	1	0.0550063029834611
2120	2	0.11123270732375445
2120	3	0.06255238037110189
2120	4	0.21021192452962367
2120	5	0.19524133012540545
2120	6	0.3081317064058666
2120	7	0.1268996174907855
2120	8	0.22667613673743148
